노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
272,북부운수차고지(가상) - 중곡초등학교(가상),40,세브란스병원앞,0,9,7,12,23,25,26,22,22,32,22,37,44,41,50,41,31,28,29,15,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),41,연세대앞,0,10,8,10,17,13,17,19,18,22,18,32,47,41,48,38,29,26,27,18,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),42,서대문우체국,0,11,4,8,15,14,18,15,17,20,15,32,49,38,44,36,24,25,24,19,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),43,연희104고지앞.구성산회관,0,14,7,8,15,16,16,18,14,21,14,28,44,34,45,33,24,22,26,19,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),44,사천교,0,6,5,7,15,15,15,17,10,19,13,23,36,24,40,35,25,21,25,14,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),45,서대문종합사회복지관,0,0,1,6,14,14,10,15,9,16,9,22,28,22,36,29,25,19,20,13,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),46,연가교,0,7,1,7,11,12,15,11,8,16,13,21,21,21,30,24,22,17,19,10,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),47,남가좌현대아파트,0,5,9,27,16,13,15,14,7,15,12,11,19,18,22,18,13,14,13,8,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),48,명지대사거리,0,10,15,37,23,12,8,7,9,8,8,7,13,13,12,9,8,9,6,5,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),49,명지대사거리.우리은행,0,11,21,42,28,14,19,11,10,12,13,11,20,21,16,7,8,23,10,3,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),50,백련시장,0,14,23,46,38,20,22,15,13,15,13,9,20,18,19,10,7,21,11,1,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),51,홍남교백련시장입구,0,4,24,48,41,24,23,17,9,16,14,8,20,21,8,11,8,7,12,5,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),52,연가교,0,15,24,62,51,28,26,18,12,13,16,13,22,22,26,12,9,23,13,2,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),53,서대문종합사회복지관,0,16,27,70,53,35,29,17,14,19,17,13,23,25,29,14,6,24,12,2,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),54,사천교,0,20,28,69,66,37,27,22,18,20,17,18,24,31,30,11,8,23,15,3,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),55,연희104고지앞.구성산회관,0,19,26,49,65,38,30,29,25,22,16,18,22,30,31,13,7,22,14,3,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),56,서대문우체국,0,18,29,54,66,43,20,31,26,24,21,18,24,33,33,14,9,22,9,5,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),57,연세대앞,0,17,30,52,66,49,29,36,32,27,29,24,32,37,45,20,11,19,20,13,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),58,세브란스병원앞,0,15,23,48,55,44,29,37,34,28,21,23,33,41,47,23,12,20,19,13,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),59,이대후문,0,13,22,45,46,45,26,34,35,31,31,30,37,50,51,28,20,25,28,15,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),60,이대부고,0,6,21,40,50,44,29,39,36,32,27,39,42,53,62,34,23,32,33,15,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),61,사직단,0,10,22,37,49,36,28,34,34,29,27,34,38,48,59,32,21,32,32,16,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),62,서울경찰청.경복궁역,0,9,21,34,35,36,24,29,32,29,23,24,40,45,45,33,21,28,33,19,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),63,경복궁,0,8,21,30,28,28,21,27,30,30,18,22,40,46,48,29,22,30,31,16,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),64,안국역.인사동,0,5,17,30,50,20,18,28,23,26,22,26,46,45,52,32,23,39,30,16,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),65,창덕궁.우리소리박물관,0,0,11,25,47,21,18,31,21,30,25,30,53,53,58,40,27,42,32,15,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),66,창경궁.서울대학교병원,0,0,9,20,31,20,22,30,21,25,20,35,53,48,57,39,25,43,32,19,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),67,명륜동2가.성균관대입구,0,6,10,13,29,14,20,27,24,22,20,35,55,51,50,41,29,48,38,18,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),68,삼선교.한성대학교.조소앙활동터,0,0,6,15,37,17,15,22,25,20,21,33,54,49,33,38,21,40,32,29,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),69,돈암초교입구,0,0,6,15,35,17,14,21,20,24,19,31,53,48,35,39,20,39,31,12,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),70,삼선동주민센터,0,0,7,24,35,15,15,21,23,25,19,33,49,47,44,34,18,37,32,25,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),71,성북구청.성북경찰서,0,0,5,24,37,18,19,19,24,24,22,36,44,31,40,30,20,35,34,22,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),72,보문역,0,0,7,25,35,22,16,19,24,24,20,32,40,25,40,30,17,33,29,18,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),73,보문동성당,0,0,9,27,32,19,16,20,27,25,19,31,37,25,42,27,19,32,23,17,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),74,보문동주민센터,0,0,9,30,31,15,18,21,27,28,20,32,39,25,48,26,18,30,21,15,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),75,신설동역,0,0,7,15,24,14,15,21,23,27,19,33,25,39,44,28,20,32,21,14,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),76,용두동사거리,0,0,6,16,21,20,14,20,22,28,22,31,26,42,42,30,22,33,23,13,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),77,제기동역.서울약령시,0,0,5,15,18,16,10,18,20,28,21,23,33,37,44,36,22,17,29,13,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),78,청량리수산시장,0,0,6,12,16,12,9,18,21,25,17,23,31,34,43,36,20,17,27,12,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),79,청량리역환승센터,0,0,3,13,17,12,11,15,17,23,18,27,31,38,46,40,21,20,24,24,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),80,서울성심병원,0,0,6,11,14,11,11,14,18,20,18,27,29,39,44,40,22,20,23,22,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),81,휘경동입구,0,0,3,13,13,9,11,9,20,15,17,26,28,35,41,40,22,18,21,21,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),82,삼육서울병원,0,0,4,11,15,8,13,14,19,15,21,34,32,36,42,40,23,20,21,20,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),83,중랑교,0,0,6,12,18,9,12,15,17,15,20,32,28,35,41,38,18,17,21,15,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),84,중랑역.동부시장,0,0,8,13,31,15,18,14,15,18,23,36,37,39,41,41,24,16,22,18,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),85,한샘교회,0,0,3,13,29,15,16,15,14,17,18,36,33,39,38,40,19,15,20,16,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),86,지하철7호선상봉역,0,0,6,9,25,11,14,13,15,15,24,38,30,37,35,33,21,15,17,16,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),87,면목초등학교,0,0,5,8,22,10,16,11,14,12,20,30,27,32,33,27,19,12,16,12,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),88,지하철7호선면목역,0,0,3,8,24,8,12,9,13,12,20,21,21,26,26,20,17,9,14,11,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),89,면목본동주민센터.면목정보도서관,0,0,1,10,23,7,11,4,13,12,17,16,19,24,23,17,15,7,10,10,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),90,면동초등학교,0,0,0,8,23,7,10,8,10,10,17,15,17,21,21,14,13,7,10,11,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),91,면목우체국.녹색병원,0,0,0,6,20,8,9,5,9,7,17,12,16,17,16,12,11,4,9,5,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),92,지하철7호선사가정역,0,0,0,6,19,7,6,5,7,7,16,11,13,13,13,13,5,5,6,5,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),93,면목시장,0,0,2,5,17,6,5,4,6,6,15,6,7,9,8,7,4,4,5,4,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),94,면남초등학교,0,0,0,5,12,5,4,2,5,3,9,4,4,7,6,3,1,3,3,2,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),95,방약국앞,0,0,1,4,4,3,2,1,4,2,3,1,3,2,3,3,0,2,2,1,0,0,0,0,
272,북부운수차고지(가상) - 중곡초등학교(가상),96,중곡초등학교(가상),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
