노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
340,강동공영차고지 - 강일리버파크6단지,39,잠실우성4차현대아파트,0,15,15,41,49,35,18,13,17,26,14,15,23,24,19,18,10,9,13,11,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,40,잠실근린공원.성현교회,0,15,12,42,49,40,22,12,15,26,15,14,24,28,21,14,10,10,13,11,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,41,아주중학교,0,23,17,37,47,39,22,14,20,29,18,15,32,35,32,16,11,7,9,9,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,42,탄천교,0,24,17,35,43,36,20,15,18,29,15,15,35,34,33,18,11,7,12,9,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,43,래미안하이스턴.대치순복음교회,0,23,16,34,39,37,17,19,17,22,16,16,28,30,36,23,14,18,19,8,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,44,은마아파트입구사거리,0,10,16,33,40,35,17,15,14,14,13,14,18,22,33,22,13,21,39,10,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,45,도곡초등학교,0,22,13,32,39,36,18,12,11,12,12,13,18,18,32,22,16,22,39,12,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,46,한티역2번출구.서울강남고용노동지청,0,16,12,28,37,31,16,10,12,11,13,12,15,17,27,23,18,18,33,14,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,47,한티역7번출구,0,13,14,28,57,36,17,9,15,14,14,15,17,23,25,27,18,17,33,18,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,48,역삼중학교.강남세브란스병원,0,7,15,26,42,31,14,9,15,7,13,19,15,22,22,23,18,14,31,15,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,49,도곡1차아이파크.역삼청소년수련관,0,4,9,22,33,28,12,9,13,9,13,14,14,20,21,22,12,11,30,14,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,50,역삼럭키아파트.역삼월드메르디앙아파트,0,6,7,18,24,24,9,10,11,7,11,12,11,21,37,22,14,9,24,11,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,51,뱅뱅사거리.역삼동,0,5,4,10,16,15,8,6,9,4,8,10,11,19,37,22,16,9,20,9,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,52,뱅뱅사거리,0,2,2,6,13,11,6,6,7,4,7,8,12,18,37,16,9,5,18,6,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,53,래미안리더스원아파트,0,2,0,10,12,9,8,6,7,4,7,6,10,16,41,12,11,4,14,5,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,54,래미안에스티지에스,0,2,2,10,12,9,8,7,6,6,7,9,13,17,42,10,13,6,12,4,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,55,롯데칠성,0,1,0,6,11,5,6,6,7,5,6,8,15,16,36,9,12,6,8,3,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,56,강남역,0,2,4,16,57,38,9,4,8,6,9,8,16,16,23,13,10,8,6,4,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,57,수협서초지점,0,3,5,18,58,37,9,5,9,10,11,10,24,23,31,16,15,17,12,6,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,58,뱅뱅사거리뱅뱅프라자,0,14,5,17,42,24,9,11,10,11,12,11,34,37,34,30,25,21,16,8,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,59,도곡1동주민센터.역삼럭키아파트,0,15,6,39,17,14,9,10,11,12,16,14,35,55,35,42,24,26,17,5,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,60,도곡1차아이파크.도곡중학교,0,13,5,44,17,11,9,8,13,14,18,19,35,57,48,44,26,26,14,7,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,61,도곡렉슬아파트.강남세브란스병원,0,12,5,43,17,12,11,15,14,13,21,22,40,56,47,46,29,27,16,10,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,62,한티역6번출구,0,0,5,25,18,11,11,14,11,10,22,23,39,44,42,44,25,24,17,9,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,63,한티역3번출구.서울강남고용노동지청,0,11,6,12,18,13,13,19,13,15,22,26,37,48,43,45,35,37,22,14,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,64,삼성아파트입구,0,8,5,13,16,14,14,16,13,12,22,24,29,42,37,40,33,47,45,16,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,65,은마아파트,0,7,5,11,16,17,12,17,12,9,19,24,22,42,43,42,37,49,50,13,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,66,우성아파트,0,0,8,11,15,16,13,17,13,10,18,22,20,49,53,40,35,42,43,14,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,67,아주중학교,0,0,10,11,16,19,11,17,14,12,18,22,29,36,53,40,34,40,35,13,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,68,아시아선수촌아파트삼거리.성현교회,0,0,9,12,17,22,17,16,17,11,18,18,30,33,50,38,31,38,35,18,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,69,잠실우성4차현대아파트,0,0,11,13,18,23,16,9,19,12,16,19,31,35,48,38,30,34,32,17,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,70,삼전역,0,0,11,14,22,26,14,10,17,13,14,18,26,36,46,35,32,28,27,16,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,71,송파구민회관구의회,0,0,15,16,28,26,18,10,16,17,16,16,26,37,46,31,34,32,26,12,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,72,석촌고분역.올림픽병원,0,0,16,18,30,33,20,11,19,17,17,17,30,34,49,29,28,31,25,15,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,73,석촌동한솔아파트,0,0,16,16,34,36,18,11,18,17,16,15,26,34,44,27,27,27,23,15,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,74,송파여성문화회관,0,0,7,17,33,33,15,14,19,21,14,16,24,33,42,26,27,30,21,13,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,75,송파초등학교.송파동성당,0,0,4,20,37,30,10,12,18,19,16,18,23,32,41,26,26,29,20,11,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,76,송파나루역.방이시장,0,0,18,25,39,26,19,13,18,18,16,20,25,39,44,21,23,33,23,14,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,77,한성백제역,0,0,18,27,38,25,18,15,16,17,11,20,25,41,43,22,24,35,24,12,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,78,몽촌토성역.한성백제역,0,0,17,26,36,24,19,14,17,16,14,21,24,43,44,18,24,36,35,13,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,79,올림픽회관,0,0,5,23,32,22,15,5,19,16,17,23,25,43,44,20,23,29,33,11,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,80,풍납동극동.쌍용아파트,0,0,12,21,29,16,12,14,17,15,21,26,25,37,41,20,23,25,32,12,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,81,강동구청역농협중앙회,0,0,1,17,24,13,12,12,15,13,23,28,22,38,42,22,20,24,27,14,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,82,강동구청역1번출구.영파여고,0,0,11,13,22,14,12,9,9,14,21,32,27,36,38,20,18,24,21,13,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,83,천호역,0,0,10,16,25,11,12,8,14,14,20,29,29,34,40,20,18,21,23,11,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,84,천호역현대백화점.노동권익센터,0,0,7,19,30,13,10,7,23,13,24,35,36,38,62,39,33,35,39,25,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,85,서울현대요양병원,0,0,6,19,34,12,13,8,22,13,26,36,39,40,57,41,35,36,39,26,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,86,천호동공원,0,0,6,20,37,11,11,7,21,15,14,33,28,33,46,31,31,25,35,26,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,87,암사역2번출구.암사종합시장,0,0,8,22,36,11,14,8,18,21,21,40,30,44,68,53,39,33,54,39,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,88,삼성광나루아파트.암사동유적,0,0,5,27,37,13,16,9,18,24,23,37,32,43,69,56,41,31,55,37,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,89,신암중학교,0,0,8,30,39,15,17,9,17,25,21,35,31,40,68,50,38,31,53,32,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,90,강일중.선사고,0,0,8,33,36,18,14,9,16,24,18,26,30,37,55,46,29,27,37,23,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,91,암사3동주민센터프라이어팰리스,0,0,11,35,33,19,13,10,16,21,20,27,35,37,46,42,24,25,31,14,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,92,명일초등학교,0,0,12,35,32,24,16,11,16,18,18,26,28,31,48,40,22,23,26,9,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,93,동부기술교육원.장애인종합복지관,0,0,11,28,28,19,8,10,15,20,19,25,34,30,45,34,21,19,22,2,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,94,배재중고등학교,0,0,10,29,25,19,13,9,11,15,16,25,33,25,42,30,17,16,17,8,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,95,고덕역,0,0,6,20,23,10,10,8,8,11,11,20,28,27,33,31,29,19,22,9,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,96,고덕평생학습관.온조대왕체육관,0,0,5,11,21,8,9,8,6,10,8,21,29,29,23,29,17,15,14,6,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,97,고덕그라시움,0,0,4,12,17,9,8,7,3,10,10,19,22,23,31,25,24,15,15,8,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,98,상일동역8번출구,0,0,3,9,14,8,7,7,5,9,6,14,18,19,27,25,15,14,18,6,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,99,상일동역6번출구.고덕아르테온,0,0,5,12,17,7,10,6,7,8,7,19,16,21,37,43,15,13,22,9,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,100,해뜨는주유소,0,0,2,14,14,5,0,5,3,4,6,14,9,19,29,38,14,12,17,6,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,101,고덕리엔파크1단지,0,0,1,15,11,3,3,2,0,7,5,13,13,18,26,33,9,10,14,3,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,102,강동공영차고지,0,0,0,13,7,2,4,3,4,3,2,8,8,11,15,16,8,8,8,7,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,103,강일초등학교,0,0,0,3,12,0,2,2,1,2,1,4,4,8,7,12,7,5,5,4,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,104,강일고등학교.강일리버파크7단지,0,0,0,0,1,1,1,1,1,1,1,2,3,3,2,4,4,4,1,2,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,105,강일리버파크8단지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
340,강동공영차고지 - 강일리버파크6단지,106,강일리버파크6단지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
