노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
360,복정역환승센터3번승강장 - 복정역환승주차장,15,강남경찰서면허시험장,28,38,16,30,41,44,21,22,19,11,13,11,13,13,18,16,11,11,8,10,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,16,한국무역센터.삼성역,27,28,13,22,39,44,20,17,17,18,17,12,18,17,31,19,17,13,8,10,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,17,포스코건너편,29,23,9,15,29,28,18,22,13,22,24,21,21,40,51,30,21,23,17,12,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,18,선릉역,29,20,9,21,43,36,24,28,14,21,24,18,21,34,44,28,23,28,22,14,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,19,서울상록회관.한국기술센터,30,23,11,13,24,21,27,25,15,24,29,24,26,44,53,34,25,31,26,13,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,20,아가방빌딩.하나은행,30,19,6,14,26,18,28,24,17,18,31,26,32,51,55,53,25,32,29,15,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,21,역삼역,28,15,7,15,26,20,30,23,19,21,33,28,44,54,57,52,33,38,34,22,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,22,강남역12번출구,27,10,8,13,24,21,29,19,18,18,34,31,46,52,52,49,33,46,36,21,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,23,지하철2호선강남역,23,9,8,15,17,19,23,17,14,16,18,34,30,33,33,42,28,36,35,18,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,24,논현역,22,10,11,17,18,15,19,16,15,13,17,34,26,28,32,41,23,24,32,15,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,25,논현사거리.논현역5번출구,20,12,11,13,17,9,13,10,10,11,16,31,25,24,28,33,20,20,29,11,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,26,반포역,18,10,9,16,17,10,13,9,11,10,16,20,22,20,25,28,18,19,29,10,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,27,고속터미널,21,19,9,20,21,10,11,8,7,10,12,17,21,24,33,28,22,17,33,12,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,28,신반포역.세화여중고,24,3,8,16,21,8,7,9,8,10,12,18,24,24,36,27,23,19,34,11,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,29,구반포역.세화고등학교,25,22,6,15,19,5,6,12,7,10,13,20,26,25,36,28,25,22,32,13,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,30,동작역.국립현충원,0,23,10,19,21,9,8,10,8,12,12,18,28,26,38,23,24,25,31,17,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,31,흑석동한강현대아파트,0,22,8,20,20,7,4,11,7,9,11,19,26,22,33,23,27,22,28,15,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,32,비계,24,25,10,21,28,9,7,13,9,9,12,18,28,22,30,25,26,19,26,10,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,33,흑석역.명수대현대아파트,0,29,14,17,32,11,9,11,12,12,12,19,30,23,28,15,23,20,22,11,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,34,흑석동효사정앞,0,26,16,16,31,13,7,11,12,12,12,17,27,21,26,24,21,15,18,10,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,35,노들역,0,26,11,18,25,11,6,9,6,9,9,11,21,17,25,17,16,16,18,8,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,36,노량진역,0,26,6,18,20,9,6,6,9,14,9,10,17,15,21,13,13,14,15,5,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,37,노량진수산시장.CTS기독교TV,0,29,5,20,26,12,9,5,11,15,14,11,16,15,27,27,12,16,12,6,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,38,현대아파트.유한양행,0,29,6,22,27,14,9,9,10,8,10,13,14,14,20,26,12,13,11,6,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,39,대방역,0,27,9,26,31,17,8,7,7,9,15,15,13,12,16,18,8,12,9,4,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,40,신길새마을금고,0,24,12,37,41,21,12,12,10,15,12,16,13,10,15,9,6,5,6,2,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,41,신길역1호선,0,17,12,56,58,34,12,11,11,14,14,13,12,18,8,5,8,4,5,3,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,42,전경련회관,0,15,8,42,39,34,10,10,8,12,8,8,12,8,12,4,5,4,5,1,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,43,여의도환승센터,0,13,8,34,37,22,23,8,7,9,10,6,8,5,7,2,1,2,4,1,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,44,파크원타워.LG트윈타워,0,2,2,3,3,4,3,3,4,4,5,9,4,11,19,7,4,3,1,2,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,45,여의나루역,0,0,1,3,4,2,4,5,3,2,4,7,8,10,15,3,2,3,6,0,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,46,여의도공작아파트,0,1,1,2,5,4,3,4,2,2,4,9,9,7,21,6,5,4,4,2,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,47,더현대서울,0,1,0,2,2,3,4,3,5,5,7,13,15,28,40,8,18,8,5,4,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,48,여의도환승센터,0,2,0,3,1,2,5,4,7,5,11,14,19,33,57,17,25,14,12,4,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,49,여의도공원,0,1,0,1,4,2,8,5,5,5,12,12,21,35,59,14,29,18,12,2,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,50,신길역5호선,0,1,4,7,10,6,6,5,3,7,7,14,19,31,48,15,25,18,11,6,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,51,신길역1호선,0,5,3,9,8,4,7,6,8,8,8,10,17,29,39,14,21,16,7,9,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,52,신길새마을금고,0,11,8,22,23,12,14,8,11,8,8,10,15,21,33,10,9,12,6,4,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,53,대방역,0,13,9,26,29,11,6,12,11,6,6,11,14,22,28,12,10,10,5,6,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,54,현대아파트,0,18,9,25,30,18,17,14,12,9,6,11,11,23,21,9,11,6,5,5,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,55,노량진수산시장.CTS기독교TV,0,17,10,22,28,17,18,14,12,12,10,12,11,20,26,11,9,7,7,6,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,56,노량진역,0,0,12,23,33,19,22,12,14,12,11,14,12,16,25,11,9,10,13,6,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,57,노들역,0,19,13,27,40,19,24,16,15,12,13,14,14,17,25,14,11,11,14,9,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,58,동작실버센터입구,0,18,13,25,39,17,23,13,15,11,6,13,12,17,24,12,10,9,10,10,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,59,흑석동효사정앞,0,0,14,26,37,21,11,12,14,11,12,12,15,15,23,18,7,10,11,7,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,60,흑석역.명수대현대아파트,0,19,16,27,34,20,21,13,14,12,14,14,15,15,22,14,10,8,13,6,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,61,비계,0,0,17,28,41,22,21,15,13,14,17,14,15,17,21,15,8,8,10,5,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,62,흑석동한강현대아파트,0,0,16,22,44,23,5,12,5,5,16,13,9,8,20,17,3,9,3,4,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,63,동작역.국립현충원,0,18,14,27,37,31,13,7,14,13,15,10,16,16,22,15,2,8,0,3,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,64,구반포역.세화고등학교,0,0,13,26,41,32,18,14,15,16,15,12,18,19,19,17,3,6,6,4,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,65,신반포역.세화여중고,0,0,11,27,38,29,16,16,14,19,9,14,30,22,21,16,8,7,9,7,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,66,고속터미널,0,0,13,35,38,31,15,12,21,17,14,17,25,28,26,11,12,10,9,9,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,67,반포역,0,0,11,34,39,34,17,11,19,19,14,18,20,23,26,13,10,11,9,8,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,68,논현사거리.논현역4번출구,0,0,13,33,45,40,23,12,20,21,17,21,23,24,33,13,14,13,11,8,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,69,논현역,0,0,17,45,62,55,25,26,31,33,22,28,30,28,35,29,15,16,15,11,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,70,지하철2호선강남역,0,0,20,63,66,65,47,34,42,38,37,41,28,30,35,34,16,16,15,18,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,71,강남역.역삼세무서,0,0,18,58,65,57,43,34,42,24,31,36,26,26,36,30,17,17,17,18,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,72,역삼역.포스코타워역삼,0,0,15,47,57,40,31,22,29,23,36,27,24,23,32,31,17,18,17,16,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,73,한서병원,0,0,14,33,37,42,20,16,25,18,28,29,23,18,26,28,19,14,16,15,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,74,한국자산신탁.센터필드,0,0,9,24,29,37,19,14,25,16,27,27,24,17,24,28,20,16,16,15,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,75,선릉역,0,0,10,40,40,56,21,15,18,17,20,26,21,15,22,21,19,23,18,17,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,76,포스코빌딩,0,0,4,11,12,20,10,12,15,17,21,26,18,22,26,26,20,24,18,17,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,77,무역센터.삼성역,0,0,5,6,8,15,8,10,17,17,17,23,25,35,38,28,25,25,18,20,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,78,강남경찰서.강남운전면허시험장,0,0,4,5,7,11,9,10,17,14,18,21,20,35,46,27,25,25,21,14,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,79,잠실종합운동장,0,0,4,5,9,9,8,8,14,14,15,19,25,26,43,24,24,24,21,15,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,80,종합운동장사거리,0,0,3,4,10,9,11,9,16,13,14,19,22,26,41,25,22,24,20,15,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,81,잠실새내역4번출구,0,0,0,6,14,10,13,11,17,14,13,20,20,28,37,30,27,30,23,18,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,82,잠실트리지움아파트앞,0,0,4,10,20,10,12,11,16,13,12,16,28,27,34,27,26,31,23,16,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,83,잠실역.롯데월드,0,0,2,11,23,7,9,8,10,8,10,14,25,30,38,37,21,28,26,15,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,84,석촌호수.한솔병원,0,0,5,11,25,10,9,6,8,8,8,16,19,26,28,34,15,24,20,14,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,85,석촌역,0,0,5,14,30,17,8,7,6,11,7,10,17,21,28,29,13,23,21,13,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,86,송파역,0,0,4,10,34,16,7,4,6,13,7,11,20,17,26,23,11,18,17,11,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,87,가락시장.가락시장역,0,0,0,10,33,15,6,6,9,11,7,10,17,19,27,26,20,12,14,12,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,88,문정로데오거리입구,0,0,0,11,15,6,5,4,12,8,6,9,13,9,16,21,17,10,10,7,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,89,문정법조단지.건영아파트,0,0,0,4,6,4,4,3,3,5,7,6,5,4,8,10,4,5,5,5,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,90,장지역.가든파이브,0,0,1,1,3,1,1,1,1,1,3,2,2,1,3,3,2,1,4,3,0,0,0,0,
360,복정역환승센터3번승강장 - 복정역환승주차장,91,복정역환승주차장,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
