노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,37,마포경찰서,0,21,23,39,61,40,19,37,30,31,33,31,46,50,61,37,35,30,26,21,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,38,아현동주민센터,0,19,21,44,65,41,20,35,29,29,29,28,39,54,56,36,37,28,24,20,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,39,공덕역,0,20,21,54,66,45,18,34,31,34,26,27,36,56,66,33,30,31,26,19,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,40,마포역,0,21,30,58,70,49,27,36,30,44,25,29,39,57,64,35,36,31,21,22,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,41,여의도환승센터,0,16,13,24,51,27,19,26,20,30,31,30,36,63,62,39,37,33,29,17,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,42,여의도공원,0,15,10,19,41,25,18,24,15,27,30,29,35,62,61,38,37,32,26,16,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,43,영등포역,0,11,13,17,33,21,14,15,18,24,23,28,25,36,39,31,31,26,26,12,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,44,남부지방법원등기국.구로세무서(에이스하이테크시티),0,12,10,10,15,17,13,14,17,25,24,24,26,36,53,32,28,26,24,12,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,45,문래동남성아파트,0,10,12,7,14,14,9,10,16,23,23,20,26,38,45,30,25,24,25,14,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,46,신도림역,0,6,11,9,25,29,17,17,16,28,23,32,30,37,50,39,29,29,47,15,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,47,신도림동.구로역,0,0,10,9,24,31,18,18,15,26,22,30,24,35,46,43,25,31,43,16,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,48,구일역.중앙유통상가,0,2,6,9,14,26,20,14,16,26,20,31,24,37,44,42,21,25,38,15,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,49,동양미래대학.구로성심병원,0,5,4,11,11,12,16,15,16,22,20,33,30,34,45,30,19,27,33,18,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,50,개봉역.영화아파트,0,2,6,15,14,9,14,16,15,19,16,33,33,30,43,26,18,25,25,16,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,51,경인중학교.개봉사거리,0,3,5,15,15,10,6,7,6,17,15,29,32,29,44,24,15,23,24,15,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,52,오류1동주민센터.오류문화센터,0,3,6,13,18,12,5,7,11,12,10,22,26,20,30,18,14,15,16,13,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,53,오류동역,0,0,5,14,20,10,6,6,9,10,12,21,20,23,26,21,11,14,15,10,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,54,오류지구대.신오류주유소,0,3,9,20,24,14,6,8,5,7,11,19,18,22,25,17,11,12,14,8,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,55,연세중앙교회,0,2,8,24,29,14,6,6,5,7,9,17,16,12,24,11,8,16,10,8,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,56,궁동청소년문화의집,0,0,10,27,38,13,8,6,8,6,7,12,17,11,23,6,6,13,12,6,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,57,우신고등학교,0,0,10,22,29,13,6,5,9,4,5,10,15,11,14,4,6,12,8,4,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,58,온수역,0,0,0,17,3,3,2,2,4,2,4,5,5,5,3,3,3,6,3,1,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,59,온수동종점,0,8,9,19,12,6,5,2,5,6,4,4,7,4,7,3,3,3,1,4,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,60,온수역,0,0,14,26,23,16,12,6,7,9,9,12,11,17,24,22,8,8,4,6,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,61,우신고등학교,0,0,19,33,26,18,12,8,11,9,10,12,21,18,23,21,8,8,3,5,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,62,궁동청소년문화의집.구로검사소,0,0,19,40,28,19,13,13,12,12,10,10,23,14,18,17,7,8,4,4,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,63,연세중앙교회,0,0,25,45,34,20,14,13,11,7,12,8,22,15,20,14,9,18,4,5,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,64,씨티월드,0,0,35,57,44,23,15,16,14,11,13,10,21,16,21,10,8,13,6,5,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,65,오류동역,0,0,35,59,53,24,16,11,16,12,15,10,19,18,20,11,10,13,6,5,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,66,오류1동주민센터.오류문화센터,0,0,39,61,57,30,19,18,17,16,18,15,20,17,19,12,11,11,7,6,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,67,경인중학교.개봉사거리,0,0,39,64,58,41,20,19,19,18,18,17,19,17,22,7,13,10,6,4,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,68,개봉역.한마을아파트,0,0,32,67,63,42,22,19,21,21,18,20,19,20,20,9,13,8,5,4,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,69,동양미래대학.구로성심병원,0,0,38,66,63,46,24,23,20,20,17,18,29,44,24,10,13,11,12,4,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,70,구일역.제일제당,0,0,39,70,64,42,28,19,19,21,19,17,30,47,29,10,9,6,10,3,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,71,신도림동.구로역,0,0,40,59,70,49,26,24,25,20,19,15,28,42,30,12,14,13,13,6,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,72,신도림역,0,0,34,57,67,38,25,20,24,22,15,19,23,28,29,16,9,10,12,7,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,73,문래동남성아파트,0,0,34,55,65,40,26,15,25,23,16,21,21,26,30,15,10,11,13,5,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,74,남부지방법원등기국.구로세무서(에이스하이테크시티),0,0,31,57,65,38,25,22,28,25,17,24,25,33,41,16,11,12,12,8,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,75,영등포역,0,0,32,61,72,43,24,26,29,28,24,27,27,33,47,24,17,19,19,10,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,76,전경련회관,0,0,31,53,68,40,23,27,26,30,26,26,29,39,53,25,20,19,21,7,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,77,여의도환승센터,0,0,29,53,64,43,26,28,27,28,30,29,39,59,69,37,34,30,27,11,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,78,파크원타워.LG트윈타워,0,0,27,45,58,43,25,31,24,30,34,32,55,62,68,49,36,41,26,12,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,79,마포역,0,0,23,42,50,41,28,24,21,34,26,34,46,59,58,48,34,30,20,13,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,80,공덕역,0,0,24,43,53,41,27,23,24,32,25,33,37,58,58,38,27,30,19,16,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,81,아현동주민센터,0,0,22,51,56,42,31,22,27,25,23,34,38,57,62,43,31,32,22,15,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,82,마포경찰서,0,0,24,60,64,51,26,27,24,26,24,35,41,57,63,40,28,31,22,14,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,83,아현초등학교,0,0,23,62,64,49,27,26,25,27,23,36,38,65,63,41,29,32,20,15,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,84,충정로역,0,0,19,56,58,44,26,24,21,28,26,29,34,60,58,35,27,32,20,13,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,85,서대문역사거리,0,0,18,45,52,39,25,23,23,24,22,28,35,56,56,34,28,35,17,16,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,86,서울역사박물관.경희궁앞,0,0,17,34,45,31,23,24,26,22,24,32,41,61,64,40,32,29,20,17,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,87,광화문,0,0,17,34,41,30,24,21,22,22,24,36,39,62,66,43,33,39,33,21,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,88,종로1가,0,0,15,23,31,18,22,20,19,21,24,36,43,55,65,45,36,39,33,21,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,89,종로2가,0,0,12,23,30,17,22,19,16,18,27,33,47,51,62,41,32,40,35,23,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,90,종로3가.탑골공원,0,0,11,14,27,16,20,18,15,24,26,35,46,50,63,40,38,40,36,31,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,91,종로4가.종묘,0,0,0,22,25,14,19,19,16,18,27,36,45,49,66,40,37,39,37,32,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,92,종로5가.광장시장,0,0,0,15,20,17,15,20,14,22,27,32,49,48,60,41,39,38,37,32,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,93,종로5가.효제초등학교,0,0,0,19,18,18,14,20,15,23,27,22,44,43,58,46,36,37,35,33,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,94,종로5가.효제동.김상옥의거터,0,0,0,16,16,14,15,11,14,18,28,31,45,46,56,45,31,38,33,20,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,95,방송통신대.이화장,0,0,0,13,16,12,13,17,13,24,26,32,43,45,63,42,35,36,32,18,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,96,혜화역.마로니에공원,0,0,0,13,13,10,14,18,19,22,27,33,41,45,51,43,31,35,34,32,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,97,혜화역.동성중고(장면총리가옥),0,0,0,7,15,9,11,20,19,13,26,34,36,37,50,45,29,35,35,35,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,98,삼선교.한성대학교.조소앙활동터,0,0,0,9,17,12,11,16,17,22,23,31,36,39,50,44,27,33,33,31,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,99,돈암사거리.성신여대입구,0,0,0,12,19,11,9,13,20,22,20,32,41,37,48,48,28,30,31,30,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,100,미아리고개.미아리예술극장,0,0,0,12,16,13,6,15,18,19,16,39,40,37,46,40,25,28,29,29,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,101,길음뉴타운,0,0,0,5,16,11,10,12,17,23,16,31,38,34,43,36,24,22,27,27,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,102,월곡뉴타운,0,0,0,0,14,6,8,10,16,20,15,29,36,34,47,34,26,22,24,27,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,103,미아사거리역,0,0,0,4,16,10,13,16,15,23,17,26,34,31,40,31,23,18,19,24,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,104,도봉세무서.성북시장,0,0,0,4,17,9,10,15,11,24,15,28,33,30,39,30,22,17,17,23,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,105,미아역.신일중고,0,0,0,0,15,8,11,13,12,16,15,28,30,29,39,29,18,14,18,23,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,106,수유시장.성신여대미아캠퍼스앞,0,0,0,4,14,12,11,12,15,25,17,27,31,28,39,30,22,12,14,22,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,107,수유역.강북구청,0,0,0,6,27,15,12,17,22,27,22,20,36,32,37,26,20,16,14,17,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,108,수유3동우체국,0,0,0,7,21,14,10,8,22,22,22,20,30,31,35,28,15,18,11,16,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,109,우이1교앞,0,0,0,11,23,16,13,8,16,20,21,17,25,24,37,26,16,17,10,16,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,110,쌍문역,0,0,0,15,33,18,10,10,22,21,19,19,34,27,44,40,24,18,27,23,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,111,도봉구민회관.도봉문화원(중),0,0,0,11,28,10,11,8,21,16,17,18,40,20,36,33,22,17,23,20,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,112,도봉보건소.북한산아이파크아파트,0,0,0,15,27,12,12,9,19,12,20,18,35,18,31,30,21,16,15,19,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,113,도봉소방서.방학남부역,0,0,0,10,21,13,11,6,14,12,9,14,21,19,23,21,19,13,12,14,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,114,신도봉시장.도봉구청.방학북부역,0,0,0,9,20,14,8,7,11,8,9,13,18,18,23,18,11,16,12,13,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,115,신도봉사거리,0,0,0,18,18,15,7,5,7,11,7,11,17,15,17,16,11,11,5,9,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,116,서울북부지방법원.검찰청.도봉역성황당,0,0,0,19,18,11,7,5,7,9,0,9,11,14,12,13,9,6,4,6,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,117,도봉한신아파트,0,0,0,16,20,7,8,2,4,7,5,5,7,12,7,6,6,6,4,4,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,118,도봉산역,0,0,0,3,5,3,2,1,3,2,2,2,4,6,4,2,2,3,1,2,0,0,0,0,
160,도봉산역광역환승센터 - 도봉산역광역환승센터,119,도봉산역광역환승센터,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
