노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,39,뱅뱅사거리,0,10,11,14,18,7,4,4,10,9,3,0,7,13,26,9,8,6,12,4,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,40,양재역.서초문화예술회관,0,4,8,13,27,9,4,3,12,4,6,5,7,9,19,12,5,4,10,3,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,41,교육개발원입구,0,3,7,12,16,5,2,1,4,3,4,4,6,7,16,10,3,4,11,2,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,42,시민의숲,0,2,0,6,8,1,0,0,11,9,5,1,5,4,10,5,4,2,5,2,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,43,AT센터.양재꽃시장,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,44,양재2동주민센터.양재꽃시장,0,1,3,12,26,11,3,5,4,3,4,7,10,13,21,5,5,6,10,3,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,45,언남고교,0,2,3,15,30,13,5,8,7,5,2,10,9,17,31,5,7,8,5,4,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,46,교육개발원입구,0,3,2,13,29,15,4,9,10,8,8,15,13,25,47,23,12,8,12,3,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,47,양재역.서초문화예술회관,0,1,4,17,33,14,5,11,10,9,9,16,15,24,38,25,10,9,11,6,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,48,뱅뱅사거리,0,0,5,16,35,17,6,14,12,10,9,18,22,21,43,28,17,10,13,13,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,49,래미안아파트.파이낸셜뉴스(중),0,4,4,25,31,28,7,12,14,11,15,21,22,41,65,34,16,17,20,13,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,50,신분당선강남역,0,6,9,28,28,26,8,14,15,17,15,24,31,42,68,39,21,22,30,14,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,51,지하철2호선강남역,0,8,12,26,32,30,15,13,20,18,19,28,40,48,69,50,26,38,44,25,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,52,논현역,0,0,11,28,38,31,16,17,22,21,22,30,41,53,65,51,30,38,41,25,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,53,신사역,0,0,12,22,39,30,15,17,20,23,18,30,44,50,59,48,29,38,40,27,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,54,한남대교전망카페,0,0,9,0,38,29,12,10,19,21,15,30,43,51,58,46,21,37,33,20,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,55,한남5거리,0,0,10,26,37,32,14,15,24,22,24,32,44,52,59,46,29,35,43,25,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,56,순천향대학병원,0,0,12,32,40,40,24,17,29,23,30,36,43,54,69,48,33,41,47,46,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,57,서울백병원.국가인권위.안중근활동터,0,0,17,52,47,57,49,43,39,33,40,39,42,61,71,53,33,47,44,48,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,58,종로3가.탑골공원,0,0,16,51,42,55,42,38,31,29,37,35,41,54,69,52,37,39,43,48,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,59,종로4가.종묘,0,0,15,48,39,49,37,36,30,27,34,32,39,54,70,54,36,35,44,22,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,60,종로5가.광장시장,0,0,17,40,39,39,32,33,26,23,33,35,38,51,69,55,34,42,33,48,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,61,종로5가.효제초등학교,0,0,12,27,33,37,28,30,18,22,34,35,38,50,64,51,31,34,34,47,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,62,종로5가.효제동.김상옥의거터,0,0,12,22,28,36,26,29,22,21,33,29,39,48,62,50,29,40,43,48,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,63,방송통신대.이화장,0,0,10,16,22,30,22,28,22,21,29,33,36,41,57,51,30,35,40,47,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,64,혜화역.마로니에공원,0,0,8,14,17,15,15,23,20,15,28,31,34,39,47,43,30,32,41,42,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,65,혜화역.동성중고(장면총리가옥),0,0,7,13,14,12,12,22,19,20,29,30,32,37,46,40,38,31,41,38,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,66,삼선교.한성대학교.조소앙활동터,0,0,9,15,19,10,14,20,18,19,28,25,32,31,44,36,31,29,34,33,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,67,돈암사거리.성신여대입구,0,0,12,15,17,8,12,17,10,20,26,32,30,38,49,40,29,26,28,32,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,68,미아리고개.미아리예술극장,0,0,13,21,20,12,10,10,8,23,23,42,31,38,48,46,25,23,25,27,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,69,길음뉴타운,0,0,12,10,25,14,11,16,10,23,22,35,31,36,48,38,26,22,24,25,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,70,월곡뉴타운,0,0,13,12,25,10,13,18,9,18,21,32,33,37,39,32,30,24,22,23,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,71,미아사거리역,0,0,11,16,26,17,11,22,11,19,21,27,27,39,38,30,30,21,21,18,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,72,도봉세무서.성북시장,0,0,10,16,22,15,10,18,10,21,19,27,23,35,38,27,30,19,19,22,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,73,미아역.신일중고,0,0,5,17,19,14,10,18,8,21,20,24,21,32,39,38,31,17,25,21,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,74,수유시장.성신여대미아캠퍼스앞,0,0,10,20,22,15,14,19,16,21,14,30,24,26,38,36,29,15,23,20,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,75,수유역.강북구청,0,0,14,34,27,25,13,14,7,29,15,24,32,32,37,44,27,17,23,18,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,76,수유3동우체국,0,0,0,17,33,23,12,12,7,29,16,24,29,32,34,41,25,15,21,17,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,77,우이1교앞,0,0,15,17,37,19,11,10,6,21,7,22,25,26,32,34,22,14,16,12,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,78,쌍문역,0,0,15,18,41,21,13,14,6,20,20,24,25,32,42,38,24,21,19,15,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,79,도봉구민회관.도봉문화원(중),0,0,0,21,39,20,13,13,9,17,24,25,24,26,34,34,21,17,20,13,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,80,도봉보건소.북한산아이파크아파트,0,0,0,27,41,16,8,16,10,16,22,22,21,28,32,32,20,13,19,13,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,81,도봉소방서.방학남부역,0,0,0,31,30,11,10,12,12,10,19,18,17,23,21,22,12,9,13,9,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,82,신도봉시장.도봉구청.방학북부역,0,0,0,31,27,7,9,10,12,5,20,16,14,21,20,22,10,8,9,8,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,83,신도봉사거리,0,0,0,41,30,8,7,9,11,5,17,13,15,19,20,21,10,8,6,7,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,84,서울북부지방법원.검찰청.도봉역성황당,0,0,0,43,32,6,7,8,9,5,11,10,9,16,19,19,7,7,4,4,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,85,도봉한신아파트,0,0,0,30,30,6,5,5,5,4,5,7,5,12,12,9,5,6,6,1,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,86,도봉산역,0,0,0,5,10,2,4,2,2,2,4,4,3,6,6,6,3,4,5,0,0,0,0,0,
140,도봉산역광역환승센터 - 도봉산역광역환승센터,87,도봉산역광역환승센터,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
