노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
370,강동공영차고지 - 강일리버파크6단지,29,장한평역,39,27,24,50,63,36,32,23,32,29,20,24,27,25,32,22,15,18,13,9,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,30,청년회의소,41,32,24,50,65,37,33,29,32,29,19,24,25,28,36,22,14,18,14,11,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,31,답십리역사거리,48,41,26,55,68,43,34,24,35,26,25,22,27,30,37,27,16,15,10,11,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,32,신답초등학교.청계한신휴플러스,42,41,28,60,58,48,29,32,35,24,28,20,26,30,36,28,17,17,7,10,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,33,동대문구청,45,40,31,58,59,33,30,30,30,24,20,21,28,31,47,26,17,17,12,8,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,34,서울시동부병원,44,38,32,50,59,45,30,31,33,22,26,20,26,32,51,25,17,15,11,7,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,35,신설동역.서울풍물시장,38,35,31,43,49,41,24,31,31,27,22,18,24,20,36,18,13,10,11,7,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,36,동묘앞,37,34,27,41,48,30,23,27,17,21,18,17,21,18,32,11,12,8,11,5,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,37,동대문(흥인지문),0,29,21,34,47,28,19,27,17,17,16,15,16,16,25,5,7,4,8,4,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,38,종로6가.동대문종합시장,0,27,16,30,37,22,13,18,13,14,12,12,15,13,19,7,9,6,6,1,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,39,종로5가.광장시장,0,26,8,27,34,24,10,16,11,12,13,9,12,12,18,9,8,10,5,5,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,40,종로4가.종묘,0,24,7,22,33,19,10,13,8,11,12,7,14,13,17,8,3,0,2,3,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,41,종로3가.탑골공원,0,21,5,20,28,16,8,9,9,7,10,6,10,12,16,5,6,9,3,2,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,42,종로2가,0,19,6,16,25,12,6,5,8,7,9,8,10,11,13,4,5,7,4,4,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,43,종로1가,0,11,5,13,21,10,7,2,5,4,6,7,10,10,11,7,6,5,3,0,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,44,광화문,0,6,4,12,18,6,4,2,7,4,2,6,6,6,9,5,3,5,3,2,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,45,서울역사박물관.경희궁앞,0,3,5,8,13,4,2,2,3,4,3,2,4,6,10,3,4,4,3,1,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,46,서대문경찰서,0,3,1,2,3,4,1,3,4,3,2,2,5,5,9,5,2,4,2,2,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,47,한국경제신문사.서소문역사공원,0,1,0,2,4,3,2,5,4,3,3,3,5,3,18,5,2,3,3,0,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,48,충정로역2호선,0,1,1,4,12,4,3,4,3,3,4,3,3,5,22,2,2,2,2,2,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,49,충정로역5호선,0,1,0,5,14,4,2,9,1,3,0,4,3,6,28,3,2,4,1,1,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,50,서대문역사거리,0,2,2,11,18,7,5,7,6,6,8,6,8,44,37,4,2,7,2,4,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,51,서울역사박물관.경희궁앞,0,7,4,8,19,10,11,7,4,7,14,8,10,46,42,12,8,9,5,5,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,52,광화문,0,9,6,11,32,11,14,10,10,8,13,10,15,35,49,14,11,8,12,9,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,53,종로1가,0,8,1,10,27,9,15,12,9,9,11,15,21,41,51,22,17,18,21,8,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,54,종로2가,0,8,3,11,25,11,13,11,9,11,11,15,18,41,53,29,21,27,24,14,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,55,종로3가.탑골공원,0,0,5,8,25,11,12,13,12,15,19,18,27,47,57,31,23,33,35,15,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,56,종로4가.종묘,0,4,2,9,21,12,10,12,12,17,18,23,31,48,62,37,24,34,36,16,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,57,종로5가.광장시장,0,9,2,8,20,13,9,14,17,15,18,23,29,45,63,39,23,37,41,16,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,58,종로6가.동대문종합시장,0,10,3,6,18,14,15,20,18,18,25,23,32,47,65,47,28,38,42,17,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,59,동대문역.흥인지문,0,19,13,13,21,17,20,15,24,17,25,30,34,49,68,51,34,40,43,18,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,60,숭인동,0,20,14,17,20,16,21,23,21,19,28,31,37,40,65,50,35,39,44,14,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,61,동대문우체국.서울풍물시장,0,23,15,22,43,16,22,25,23,23,28,33,42,44,66,52,36,36,49,21,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,62,용두동신동아아파트,0,21,13,23,36,16,21,25,22,23,26,32,42,44,67,49,36,31,49,26,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,63,용두역,0,3,12,26,39,16,22,24,22,17,25,32,39,43,67,49,35,29,47,25,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,64,동대문구청,0,0,14,27,39,15,16,25,23,21,27,27,42,39,65,51,30,30,48,21,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,65,신답초등학교.청계한신휴플러스,0,5,13,28,40,16,16,26,24,15,21,29,41,41,64,49,29,30,26,23,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,66,답십리역사거리,0,19,12,25,36,13,24,28,22,23,25,31,39,48,60,47,27,27,23,21,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,67,청년회의소.서울새활용플라자,0,0,14,26,30,14,24,25,20,24,28,28,37,48,61,47,26,27,47,17,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,68,장한평역,0,18,14,30,29,13,21,20,19,23,29,28,40,51,62,48,26,25,46,16,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,69,군자교입구,0,20,15,33,32,13,22,18,18,21,26,26,34,38,59,45,26,23,43,15,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,70,군자역.용마초등학교,0,0,20,43,40,16,17,19,19,20,29,30,36,46,61,46,23,27,39,21,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,71,중곡동입구삼거리,0,0,22,44,42,17,18,17,17,21,28,26,35,44,63,44,27,23,21,22,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,72,어린이대공원후문아차산역,0,0,25,52,47,19,17,11,15,23,26,28,32,43,60,47,26,24,34,23,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,73,새밭교회,0,0,26,50,43,20,19,13,15,24,21,27,31,32,59,44,25,20,21,17,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,74,광나루역,0,0,23,49,40,18,18,11,12,21,19,30,31,40,57,52,27,21,30,16,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,75,천호역,0,0,26,50,38,20,16,16,16,15,19,31,29,39,58,49,29,22,37,19,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,76,강동역,0,0,23,54,57,35,17,16,19,20,21,30,34,36,67,56,35,34,37,25,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,77,길동사거리.강동세무서,0,0,21,58,54,34,17,14,13,19,17,30,30,41,58,48,34,36,34,21,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,78,길동주민센터.둔촌2동주민센터,0,0,17,57,56,33,19,12,12,18,17,33,29,33,51,46,27,34,29,24,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,79,강동자이·프라자아파트,0,0,19,63,57,35,18,11,12,15,17,34,27,32,55,35,30,32,25,23,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,80,초이동,0,0,20,54,47,32,17,6,8,11,15,33,25,32,52,42,28,28,16,22,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,81,상일초교,0,0,18,34,36,41,14,13,16,14,18,31,25,36,49,38,25,25,27,26,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,82,강동첨단업무단지.상일여고입구,0,0,13,10,10,8,10,22,15,11,18,27,25,28,43,32,20,16,22,21,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,83,고덕리엔파크3단지,0,0,12,11,9,7,8,21,14,9,12,12,25,26,34,25,16,15,16,20,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,84,강명초등학교,0,0,11,13,7,8,8,8,13,8,10,23,19,23,30,20,17,14,14,17,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,85,고덕천교차로,0,0,2,11,7,5,6,19,12,7,6,22,17,20,24,18,12,12,12,14,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,86,해뜨는주유소,0,0,2,9,5,5,5,16,9,7,9,20,16,19,22,21,9,12,10,13,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,87,고덕리엔파크1단지,0,0,10,3,11,4,3,13,8,8,3,19,14,9,21,16,5,11,12,0,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,88,강일리버파크3단지,0,0,8,3,10,3,5,9,7,4,5,13,13,11,16,15,11,10,9,12,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,89,강일동주민센터,0,0,4,1,9,3,4,8,6,3,4,7,10,10,14,12,9,7,8,9,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,90,강일리버파크3단지.1단지,0,0,0,0,6,2,1,7,5,1,1,6,7,7,11,6,6,5,6,6,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,91,강일리버파크4단지.2단지,0,0,2,2,5,2,3,3,1,0,1,3,5,3,6,3,2,3,4,2,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,92,강일리버파크4단지.5단지,0,0,1,0,0,1,2,1,1,2,0,2,3,1,3,1,0,2,2,1,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,93,강일고등학교.강일리버파크7단지,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,1,1,0,1,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,94,강일리버파크8단지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
370,강동공영차고지 - 강일리버파크6단지,95,강일리버파크6단지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
