노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
152,수유중학교혜화여고 - 혜화여고,13,미아리고개.미아리예술극장,25,15,22,46,50,29,25,15,19,17,12,20,17,13,14,11,10,9,0,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,14,돈암사거리.성신여대입구,26,16,18,44,43,27,19,16,12,16,13,18,14,15,15,7,9,10,6,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,15,삼선동주민센터,24,16,20,37,48,28,18,14,11,15,12,19,12,16,14,7,9,11,4,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,16,성북구청.성북경찰서,25,11,20,36,51,26,17,18,13,15,12,24,12,16,16,8,9,8,6,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,17,보문역,25,22,20,31,47,29,18,20,12,17,11,19,12,17,12,10,11,10,0,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,18,보문동성당,28,24,19,34,50,29,19,14,15,19,13,21,14,19,14,10,11,8,8,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,19,보문동주민센터,27,21,22,33,52,34,19,18,15,19,12,19,14,17,17,15,13,8,9,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,20,신설동로터리,25,16,20,33,52,31,20,18,18,18,13,19,12,12,17,14,12,6,6,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,21,동묘앞,33,21,21,32,50,31,21,22,18,20,14,20,13,11,22,11,10,5,7,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,22,동대문(흥인지문),38,21,23,32,46,30,23,20,17,21,16,17,14,11,20,5,9,6,6,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,23,종로6가.동대문종합시장,35,21,21,33,47,27,18,18,17,19,17,13,14,14,22,8,9,8,7,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,24,방산종합시장,36,17,19,26,42,25,14,20,21,17,16,15,15,12,23,7,9,4,7,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,25,을지로5가,23,11,15,24,40,24,13,18,21,17,14,17,17,18,24,23,10,4,8,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,26,을지로4가,34,22,12,21,36,16,12,17,19,15,16,16,17,17,20,20,11,7,9,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,27,을지로3가,28,19,12,18,22,13,11,15,18,17,16,15,16,16,23,13,9,11,12,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,28,을지로2가.기업은행본점.서울노동청,27,9,10,17,20,14,8,13,13,15,15,20,16,22,36,14,14,12,15,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,29,롯데백화점,22,14,7,13,19,10,11,11,12,15,15,20,22,22,38,18,21,15,16,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,30,북창동.남대문시장,21,11,6,11,17,7,11,11,10,13,18,23,25,21,40,20,24,15,13,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,31,숭례문(가상),20,10,5,10,15,6,2,6,9,7,17,11,0,20,32,18,21,9,0,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,32,숭례문,19,9,2,7,12,5,9,12,11,14,18,25,25,23,40,20,24,14,13,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,33,서울역버스환승센터,24,8,4,13,16,9,9,14,10,15,21,19,28,21,43,21,22,14,14,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,34,갈월동,21,6,5,14,16,7,7,11,9,17,23,20,28,20,44,23,22,16,15,12,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,35,숙대입구역,23,7,4,16,18,9,8,15,12,14,22,21,30,22,42,26,25,18,20,14,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,36,삼각지역,19,8,4,19,29,10,8,14,13,10,23,21,32,26,46,29,25,24,25,16,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,37,용산우체국,17,6,3,15,29,8,7,13,14,12,22,19,33,26,38,29,22,27,19,14,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,38,신용산역,19,5,5,23,32,11,7,10,14,11,24,22,32,31,41,39,26,30,30,19,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,39,한강대교북단.LG유플러스,0,21,6,18,26,6,8,9,12,12,26,22,31,34,44,41,24,31,32,19,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,40,노들섬,0,20,3,12,0,5,8,7,1,11,24,19,26,31,40,33,0,31,33,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,41,노들역,0,20,5,12,22,12,9,9,15,11,23,21,33,29,42,40,24,30,29,19,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,42,사육신공원,0,2,6,10,21,11,8,8,0,10,24,24,33,26,34,39,22,28,18,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,43,노량진역2번출구,0,16,7,12,19,14,9,10,13,12,24,29,39,38,65,48,28,38,33,28,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,44,동작구청.노량진초등학교앞,0,13,7,15,18,12,11,9,15,12,22,30,39,35,66,49,27,41,36,22,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,45,장성교회,0,12,8,11,24,15,12,9,16,12,21,31,38,32,64,47,29,40,36,27,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,46,장승배기역,0,9,7,10,24,13,11,11,19,11,19,29,38,31,61,44,24,36,36,24,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,47,상도초등학교입구,0,8,8,18,25,12,6,10,15,10,18,28,29,37,55,39,22,31,31,20,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,48,성대시장,0,15,8,15,26,16,10,13,14,16,13,22,28,29,39,32,20,29,27,18,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,49,신대방삼거리,0,12,9,13,27,15,10,10,12,17,13,24,27,27,37,32,25,29,26,16,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,50,보라매병원입구,0,13,10,15,25,18,12,9,10,14,15,21,24,27,33,28,23,24,22,12,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,51,롯데백화점관악점,0,10,9,13,16,16,10,10,12,19,16,18,24,27,30,26,18,24,23,13,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,52,패션문화의거리입구,0,9,6,13,13,16,11,8,11,16,16,23,25,23,35,29,22,27,24,16,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,53,신림사거리,0,8,8,17,22,27,11,11,14,21,23,35,34,46,54,43,30,39,40,27,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,54,서원동승리교앞,0,3,9,16,18,27,8,5,14,14,14,34,35,45,56,42,30,36,39,19,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,55,서원동문화교앞,0,7,10,19,23,25,9,10,15,19,19,32,34,38,50,42,28,31,32,24,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,56,서림동주민센터.신화단지,0,10,9,24,24,25,8,8,12,18,17,32,32,34,45,40,23,25,24,26,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,57,삼성동시장,0,12,9,23,25,26,8,9,12,11,16,32,32,28,43,39,26,19,26,25,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,58,삼성동주민센터,0,13,6,26,23,30,8,9,13,14,12,29,28,27,45,36,27,23,28,22,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,59,미림고개,0,4,5,23,21,28,6,8,14,13,8,26,26,23,40,35,24,21,25,22,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,60,미림여고.미림여자정보과학고,0,11,3,17,11,27,6,9,13,12,10,22,24,22,36,33,22,18,14,21,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,61,신우초등학교,0,0,2,15,16,10,2,8,11,8,11,8,25,22,37,0,9,0,24,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,62,삼성산성지,0,10,3,0,17,26,4,4,3,11,9,21,15,20,34,32,14,20,13,15,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,63,산장아파트,0,8,2,14,17,6,3,6,8,9,9,6,22,20,33,30,18,16,25,18,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,64,삼성산주공아파트,0,9,3,23,18,27,6,9,12,9,9,6,19,20,39,27,12,18,23,14,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,65,산복터널.관악산휴먼시아2단지,0,8,3,31,19,26,5,6,9,7,7,18,14,14,31,19,11,14,20,12,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,66,벽산아파트1단지.호압사입구,0,6,4,18,12,25,5,6,6,5,6,9,6,10,14,9,8,6,11,6,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,67,벽산아파트5단지,0,4,3,21,11,24,6,4,6,4,4,6,3,6,8,4,5,3,10,7,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,68,경인교육대학교,0,0,6,4,7,5,3,5,5,4,6,3,11,11,19,14,5,8,3,6,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,69,벽산아파트5단지,0,3,12,17,14,10,5,3,7,6,4,9,13,11,16,13,3,3,6,5,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,70,벽산아파트1단지.호압사입구,0,6,17,26,33,19,8,7,12,9,5,11,20,12,16,15,8,7,5,5,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,71,산복터널.관악산휴먼시아2단지,0,8,18,33,32,21,6,8,11,13,7,12,19,15,19,15,4,5,5,4,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,72,삼성산주공아파트,0,11,19,35,38,23,9,11,14,10,9,13,18,13,18,12,7,9,5,3,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,73,산장아파트,0,0,22,37,43,28,10,12,7,13,10,14,10,16,15,12,6,8,4,2,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,74,삼성산성지,0,0,10,34,40,0,9,9,0,11,2,14,0,17,16,3,6,9,0,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,75,신우초등학교,0,7,23,37,42,27,10,10,9,14,22,14,19,13,17,11,0,8,3,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,76,미림여고.미림여자정보과학고,0,14,27,48,53,35,21,22,25,18,23,20,22,17,19,11,17,9,5,2,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,77,미림고개.고시촌입구,0,17,29,54,60,34,23,17,28,23,21,19,25,20,22,11,20,9,7,5,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,78,관악농협신림지점앞,0,0,28,54,57,32,24,27,34,26,25,18,26,23,22,13,19,13,12,6,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,79,영광메디컬센터,0,20,35,45,59,35,25,31,33,29,26,21,30,22,23,14,22,15,11,8,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,80,쑥고개입구,0,29,44,62,61,55,34,35,38,32,30,22,40,24,29,16,19,18,15,8,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,81,서원동문화교앞,0,30,42,55,57,54,39,35,36,33,31,22,37,30,28,18,22,15,12,5,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,82,신림역2번출구,0,29,18,17,45,23,19,17,24,17,16,12,17,18,21,12,13,15,13,10,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,83,패션문화의거리입구,0,0,20,20,48,22,20,15,22,18,16,13,20,24,33,25,16,14,23,18,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,84,보라매공원.보라매병원,0,0,20,27,58,29,20,19,22,19,17,18,18,26,31,26,17,14,24,17,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,85,보라매삼성아파트.모자원고개,0,0,22,43,58,29,24,22,22,18,18,15,18,30,27,24,16,13,21,17,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,86,신대방삼거리,0,0,27,39,66,27,22,19,16,17,18,16,15,26,26,18,14,11,15,13,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,87,성대시장,0,0,32,54,60,41,29,24,19,22,21,21,15,29,31,15,17,11,11,11,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,88,상도초등학교입구,0,0,37,57,66,52,27,24,20,24,24,14,18,31,36,17,18,11,11,9,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,89,청화병원,0,0,36,60,67,53,30,24,22,22,25,19,22,33,40,14,18,9,11,8,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,90,동작구청.노량진초등학교앞,0,0,31,50,59,48,29,25,22,21,24,18,20,27,39,14,11,8,8,4,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,91,노량진역3번출구,0,0,23,38,44,34,18,16,16,13,23,17,19,25,30,12,17,7,9,7,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,92,노들역,0,0,23,37,46,34,18,17,16,12,22,14,19,22,26,9,8,6,10,5,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,93,노들섬,0,0,0,32,40,17,17,16,13,0,24,13,10,21,24,4,7,8,8,0,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,94,한강대교북단.LG유플러스,0,0,21,34,47,29,19,15,18,15,23,12,20,22,34,14,15,6,7,4,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,95,신용산역,0,0,19,33,43,25,20,13,20,12,21,12,17,21,24,15,16,7,8,6,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,96,용산우체국,0,0,17,29,41,27,19,13,21,11,20,11,18,15,25,14,14,8,10,6,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,97,삼각지역,0,0,16,27,41,25,16,17,20,11,15,17,15,15,17,13,12,9,10,5,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,98,숙대입구역,0,0,13,27,43,20,17,13,17,12,17,12,13,13,20,13,11,6,12,6,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,99,갈월동,0,0,17,31,41,22,19,11,18,16,17,11,11,12,24,14,10,5,3,5,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,100,서울역버스환승센터.강우규의거터,0,0,16,32,43,24,14,18,18,17,16,14,15,11,26,10,11,5,5,6,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,101,남대문시장앞.이회영활동터,0,0,14,32,40,21,14,15,18,17,17,16,16,16,26,13,9,8,13,8,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,102,롯데영프라자,0,0,12,27,41,18,13,12,14,16,20,16,14,17,27,16,13,9,18,8,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,103,을지로입구.로얄호텔,0,0,12,19,22,14,14,10,11,12,21,17,20,17,39,20,15,12,14,9,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,104,을지로2가.파인에빈뉴,0,0,11,19,21,14,15,10,10,14,17,16,19,17,43,29,19,16,24,13,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,105,을지로3가,0,0,10,16,17,12,12,16,11,13,19,17,21,21,48,29,22,21,25,15,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,106,을지로4가.베스트웨스턴국도,0,0,9,8,12,9,11,14,13,14,20,19,24,22,52,34,25,24,27,16,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,107,을지로5가.중부시장,0,0,8,8,10,8,10,8,12,16,21,21,23,21,54,28,22,19,26,17,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,108,을지로6가.국립중앙의료원,0,0,4,7,9,8,9,14,10,15,20,22,24,22,55,38,23,23,25,18,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,109,동대문역사문화공원,0,0,4,5,11,10,8,12,12,18,21,23,29,30,67,67,28,19,24,21,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,110,동대문역.흥인지문,0,0,3,10,13,8,9,12,9,15,17,25,23,24,66,67,26,18,23,18,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,111,동묘앞,0,0,2,11,13,9,8,11,10,13,18,27,22,25,41,66,26,18,27,20,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,112,신설동역1번출구,0,0,0,14,21,10,9,11,11,17,19,32,21,26,42,62,27,18,33,30,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,113,보문동주민센터,0,0,0,8,20,11,10,13,11,18,20,36,22,29,39,61,24,18,35,30,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,114,보문동성당,0,0,0,8,22,10,14,11,12,16,21,22,32,26,42,60,23,17,32,28,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,115,보문역,0,0,0,8,20,11,9,10,12,15,20,21,27,26,41,57,22,20,40,30,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,116,성북구청.성북경찰서,0,0,0,8,20,15,7,6,11,21,19,18,32,25,40,54,24,25,44,29,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,117,삼선동주민센터,0,0,0,10,23,15,13,9,15,18,19,18,37,28,43,52,26,24,43,28,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,118,돈암사거리.성신여대입구,0,0,0,10,18,5,7,11,17,15,20,22,32,32,37,51,27,33,49,50,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,119,미아리고개.미아리예술극장,0,0,0,9,16,8,8,13,15,14,22,37,32,32,35,48,24,34,35,51,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,120,돈암동삼성아파트입구,0,0,0,11,10,5,5,11,13,10,21,31,29,32,38,52,31,38,37,48,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,121,길음동동부아파트,0,0,0,11,8,5,5,10,7,8,18,28,28,31,30,44,25,28,32,40,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,122,미아초교,0,0,0,13,8,7,3,8,12,9,13,22,27,24,29,33,20,23,29,38,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,123,송천초등학교.미아뉴타운입구,0,0,0,8,10,5,3,5,7,6,12,19,21,23,27,24,18,20,25,32,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,124,삼양동사거리,0,0,0,12,13,5,3,6,6,9,9,17,21,25,19,25,17,18,23,30,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,125,동북시장,0,0,0,12,13,6,6,7,8,7,16,19,17,19,19,29,21,16,23,27,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,126,두산위브아파트입구,0,0,0,11,14,7,5,5,10,7,9,17,15,18,18,28,21,16,21,20,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,127,삼양동벽산라이브파크미양초등학교,0,0,0,22,16,4,6,4,9,7,16,16,14,14,24,27,18,14,21,20,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,128,미양중고등학교.팔팔·미송경로당,0,0,0,16,8,4,3,2,5,5,9,11,14,11,14,14,12,9,15,13,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,129,구세군강북종합사회복지관입구,0,0,0,18,7,2,3,0,4,2,7,7,11,5,8,9,8,5,7,11,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,130,우광타운,0,0,0,17,5,2,1,1,1,1,2,5,7,3,3,5,5,2,5,4,0,0,0,0,
152,수유중학교혜화여고 - 혜화여고,131,혜화여고,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
