노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
143,대진여객차고지(가상) - 대진여객차고지,13,혜화동로터리.여운형활동터,26,15,20,55,63,42,32,28,19,16,15,16,24,22,17,8,6,8,6,0,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,14,명륜3가.성대입구,28,20,20,43,62,41,30,27,21,20,21,22,24,25,20,10,12,12,14,0,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,15,창경궁.서울대학교병원,29,19,19,40,64,40,32,27,23,19,18,23,25,22,22,10,10,13,4,0,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,16,원남동,25,22,18,32,57,44,31,31,22,19,22,22,25,24,37,12,11,17,17,0,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,17,종로4가.종묘,24,19,15,31,46,41,28,26,24,23,20,21,29,23,41,15,14,19,20,0,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,18,종로3가.탑골공원,17,15,16,31,44,34,32,24,22,21,20,25,30,26,44,26,20,23,20,0,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,19,종로2가,13,11,14,30,37,30,28,25,26,20,19,23,38,32,51,34,25,27,20,0,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,20,롯데백화점,10,16,13,26,30,24,22,21,32,18,21,39,38,41,45,42,36,28,16,0,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,21,신세계앞,9,14,15,21,21,23,21,19,29,18,21,42,42,49,53,37,45,32,18,0,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,22,남산3호터널,6,12,14,19,23,24,18,20,30,18,23,41,41,40,53,48,46,32,16,0,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,23,용산한신아파트,16,16,16,24,30,34,18,25,26,18,20,33,34,32,44,38,34,24,23,0,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,24,해방촌,15,9,18,21,43,50,20,32,27,20,19,36,34,33,50,39,30,28,23,0,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,25,용산구청.크라운호텔,16,17,14,20,36,52,18,30,27,20,19,36,32,33,42,35,29,30,21,5,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,26,한강중학교앞,15,14,14,22,39,59,22,31,26,20,20,38,32,37,48,29,28,30,19,0,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,27,반포대교남단한강시민공원입구,5,13,12,21,35,55,20,26,22,19,18,21,36,34,41,32,22,27,17,0,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,28,고속터미널,13,18,14,15,22,19,14,22,22,18,16,10,25,33,30,31,20,18,14,10,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,29,신반포자이아파트,0,9,13,14,22,19,11,20,20,20,25,14,25,33,30,30,18,15,16,8,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,30,잠원성당,0,16,10,13,21,15,11,14,20,18,22,16,22,24,23,23,16,15,18,5,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,31,잠원한신아파트,0,15,9,13,24,17,16,15,18,16,19,16,20,20,21,20,12,11,12,3,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,32,신동중학교,12,14,8,15,25,17,10,13,18,11,16,19,23,19,19,16,10,8,8,4,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,33,신반포13차아파트,0,13,8,16,26,18,12,14,19,12,15,15,18,15,21,11,8,7,5,1,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,34,롯데캐슬아파트,4,12,9,20,27,19,15,14,19,11,15,16,18,14,26,10,6,8,6,0,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,35,신사중학교,9,10,5,18,28,21,14,13,21,14,12,18,19,11,17,11,8,8,5,7,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,36,광림교회.현대고등학교,8,7,8,13,23,16,15,16,18,12,12,19,17,12,19,12,8,11,4,6,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,37,현대아파트,14,6,10,18,56,25,22,16,19,16,17,16,16,15,36,17,10,11,7,6,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,38,압구정파출소,24,14,11,19,55,23,19,23,19,21,17,17,19,21,38,23,10,7,7,4,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,39,한양아파트.압구정로데오역,20,11,13,20,57,32,20,17,19,17,18,15,21,19,36,19,9,13,10,11,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,40,청담초등학교앞,0,19,11,19,46,23,15,13,16,16,17,20,20,24,36,35,11,14,11,12,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,41,프리마호텔,0,19,9,16,30,21,12,9,13,18,16,17,25,32,71,46,15,20,15,6,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,42,영동교입구,0,15,7,17,27,24,15,8,13,18,16,13,23,33,69,43,19,22,16,6,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,43,청담역.경기고교,0,14,10,25,59,39,18,22,14,15,15,13,38,27,54,43,17,20,14,4,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,44,봉은사.삼성1파출소앞,0,10,8,25,55,39,16,22,16,18,14,15,31,19,35,23,15,17,16,4,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,45,무역센터,0,7,5,16,38,26,12,23,13,15,14,17,31,26,22,20,13,17,18,4,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,46,삼성역,0,4,10,17,30,24,15,21,21,22,19,24,38,28,32,23,14,16,21,8,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,47,휘문중고등학교,0,5,6,5,12,13,9,17,16,20,28,32,41,27,27,18,15,19,18,6,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,48,대치동현대아파트,0,3,5,7,7,6,6,11,12,11,24,29,34,21,25,22,12,13,20,3,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,49,농협대치지점,0,4,4,9,6,4,5,6,6,8,10,17,26,15,20,13,7,13,31,2,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,50,대치SKVIEW아파트.서울교회,0,3,3,14,5,3,3,3,4,7,9,15,15,13,18,14,6,10,27,0,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,51,대치역7번출구.선경아파트,0,1,1,14,3,4,3,2,3,5,7,13,12,10,15,13,6,9,25,4,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,52,개포동역.개포시장,0,1,3,13,5,3,2,2,2,4,4,11,7,6,13,9,4,8,16,3,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,53,경기여고,0,2,2,1,6,2,1,1,1,1,2,5,8,4,8,6,2,3,11,1,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,54,래미안블레스티지아파트,0,1,2,6,6,5,5,4,2,3,5,6,6,8,6,4,3,2,2,2,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,55,개포도서관,0,2,2,7,9,6,7,5,6,4,8,9,10,12,9,2,0,4,3,2,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,56,수도전기공고후문,0,0,4,9,12,12,8,4,3,7,3,9,11,13,6,2,0,2,2,0,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,57,개포주공5단지경기여고,0,1,2,12,13,14,11,6,4,6,7,8,23,14,7,7,2,3,2,2,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,58,개포동역.개포시장,0,0,4,13,16,18,13,10,8,6,9,11,27,17,20,7,2,5,2,3,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,59,대치역6번출구.강남구민회관,0,1,4,16,20,20,14,9,9,5,10,11,28,17,22,6,2,3,3,0,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,60,은마아파트,0,0,5,26,31,25,14,11,14,10,15,15,31,25,36,8,5,7,11,5,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,61,은마파출소,0,2,7,37,39,26,15,17,13,13,15,16,23,32,34,18,8,8,28,7,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,62,대치현대아파트,0,0,9,39,42,27,15,16,13,15,14,15,22,36,44,26,7,12,35,9,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,63,휘문중고등학교,0,4,12,23,35,22,16,19,18,14,17,16,18,30,44,28,15,15,35,8,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,64,삼성역,0,0,6,16,26,13,9,12,11,11,15,17,13,21,32,23,13,11,26,10,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,65,삼성역7번출구,0,2,9,24,33,19,10,11,10,17,20,19,13,32,43,23,17,17,29,11,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,66,봉은사역3번출구.삼성1파출소,0,2,8,16,41,32,9,13,9,19,16,16,21,34,55,23,17,14,25,7,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,67,청담역.경기고교,0,1,6,14,40,30,6,11,4,17,11,12,19,25,17,15,14,11,20,2,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,68,우리은행청담지점.청담삼익아파트,0,1,9,16,45,34,9,8,7,19,16,16,21,17,16,17,13,13,22,4,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,69,프리마호텔,0,2,7,20,13,24,12,9,10,17,22,11,21,19,34,18,15,17,32,6,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,70,청담초등학교,0,1,3,11,10,15,8,11,11,21,15,19,19,18,36,21,17,18,33,4,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,71,한양아파트.압구정로데오역,0,0,5,12,15,13,9,9,12,20,15,15,17,18,26,18,13,20,22,6,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,72,압구정파출소,0,0,5,9,12,12,9,9,10,21,12,10,23,18,19,17,14,18,22,6,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,73,현대아파트,0,2,4,6,12,7,9,10,17,16,10,11,23,19,20,15,15,14,22,5,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,74,광림교회.현대고등학교,0,1,4,6,8,5,12,11,17,22,11,17,23,26,22,18,16,13,21,5,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,75,신사중학교,0,0,4,8,8,5,13,10,12,19,18,22,24,26,31,18,23,19,23,7,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,76,롯데캐슬아파트,0,2,7,9,14,8,15,9,14,18,20,23,26,26,28,17,21,19,19,4,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,77,신반포13차아파트,0,0,6,14,14,12,18,8,16,21,12,24,27,27,28,17,18,19,18,3,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,78,신동중학교,0,0,7,20,20,15,20,10,12,24,17,21,32,28,31,21,11,18,19,6,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,79,잠원한신아파트,0,0,9,28,27,21,22,20,13,18,15,22,31,26,31,20,18,19,20,6,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,80,잠원성당.아크로리버뷰아파트,0,0,10,40,37,24,24,29,18,20,14,20,29,24,26,18,20,18,19,0,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,81,뉴코아아울렛,0,0,11,49,45,22,23,26,16,24,12,25,24,29,25,26,23,20,15,5,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,82,고속터미널,0,0,11,48,70,44,29,30,33,28,23,33,30,39,42,52,26,25,22,14,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,83,반포대교남단한강시민공원입구,0,0,10,47,42,48,31,30,33,28,22,32,29,39,44,53,27,20,24,17,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,84,한강중학교,0,0,11,49,71,48,26,32,33,29,24,33,28,40,40,44,22,19,20,11,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,85,용산구청.크라운호텔,0,0,13,48,69,48,30,36,31,29,21,32,28,38,43,39,21,18,24,9,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,86,국군재정관리단,0,0,9,46,69,49,27,33,36,27,21,28,25,37,39,35,19,15,18,8,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,87,이태원동남산대림아파트.용산동아파트,0,0,13,51,66,53,30,37,37,36,23,28,23,36,45,30,20,16,16,10,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,88,용암초등학교입구.이태원주공아파트,0,0,15,56,66,49,30,35,34,40,20,28,24,34,42,22,18,16,15,7,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,89,남산3호터널.서울애니메이션센터,0,0,14,35,48,38,22,26,28,34,21,27,25,32,39,26,20,14,13,8,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,90,롯데영프라자,0,0,11,24,36,31,20,33,25,29,19,29,23,26,39,38,21,16,16,8,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,91,우리은행종로지점,0,0,11,16,23,25,15,30,24,27,23,26,21,33,37,39,20,18,16,9,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,92,종로2가,0,0,12,6,17,22,13,18,22,24,18,31,25,26,36,37,21,21,24,15,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,93,종로3가.탑골공원,0,0,9,8,19,23,12,16,19,19,21,31,26,27,45,33,23,26,30,16,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,94,종로4가.종묘,0,0,8,6,15,22,10,12,18,20,20,33,27,32,53,34,19,27,26,5,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,95,종로5가.광장시장,0,0,7,10,18,22,11,12,19,22,27,35,28,33,51,37,22,27,32,18,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,96,종로5가.효제동.김상옥의거터,0,0,4,6,13,20,10,10,17,14,26,33,29,24,47,39,21,26,31,11,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,97,방송통신대.이화장,0,0,4,6,10,18,8,10,15,12,27,34,27,25,47,37,24,23,30,12,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,98,혜화역.마로니에공원,0,0,3,8,9,9,9,11,14,13,22,29,27,25,46,34,23,25,29,18,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,99,혜화역.동성중고(장면총리가옥),0,0,2,8,9,10,8,10,15,12,23,31,29,28,47,33,25,27,38,17,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,100,삼선교.한성대학교.조소앙활동터,0,0,4,9,10,10,7,9,15,14,25,27,33,27,44,32,25,25,36,16,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,101,돈암사거리.성신여대입구,0,0,1,5,9,10,7,8,14,17,22,31,32,32,47,29,28,22,37,16,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,102,미아리고개.미아리예술극장,0,0,3,3,8,9,8,9,14,18,23,39,35,31,40,28,27,26,34,17,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,103,길음뉴타운,0,0,0,5,13,9,11,9,14,20,19,30,31,35,35,32,21,25,32,14,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,104,길음역,0,0,4,8,18,8,10,10,14,17,17,27,40,37,47,30,20,22,32,15,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,105,길음뉴타운10단지.라온유아파트,0,0,3,7,15,8,10,7,12,16,14,19,28,31,39,24,20,16,24,13,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,106,숭덕초교,0,0,2,4,15,7,9,7,11,14,16,18,31,30,33,22,21,18,21,11,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,107,정릉우체국앞,0,0,2,2,12,4,8,7,8,10,11,15,20,24,27,18,17,17,11,10,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,108,정릉시장입구,0,0,1,2,10,3,7,8,8,11,8,13,17,21,18,16,13,15,8,11,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,109,성북청수도서관.정릉4동성당,0,0,0,3,8,2,5,7,7,6,8,10,14,16,15,14,12,12,6,8,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,110,북한산보국문역1번출구,0,0,1,1,7,2,5,6,7,9,11,12,13,16,20,15,13,12,6,6,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,111,정릉4동주민센터.경국사,0,0,0,1,6,0,4,1,5,7,7,5,11,17,18,14,10,7,6,7,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,112,정릉대우아파트,0,0,0,0,2,1,2,3,4,2,4,6,5,9,11,5,5,3,4,4,0,0,0,0,
143,대진여객차고지(가상) - 대진여객차고지,113,대진여객차고지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
